order_id,customer_id,product_id,quantity,order_date
100368,847,294,5,2024-05-21
96793,296,322,16,2024-05-21
44468,275,671,1,2024-05-21
7128,438,351,19,2024-05-21
14158,165,580,10,2024-05-21
25270,550,365,15,2024-05-21
5456,983,209,3,2024-05-21
40873,826,555,12,2024-05-21
3113,844,455,9,2024-05-21
44917,478,470,9,2024-05-21
75622,583,591,1,2024-05-21
7337,533,459,6,2024-05-21
57325,641,333,8,2024-05-21
10476,828,368,11,2024-05-21
143014,516,204,5,2024-05-21
112580,111,563,3,2024-05-21
48618,150,304,18,2024-05-21
53399,516,654,13,2024-05-21
40860,208,683,12,2024-05-21
28849,929,271,8,2024-05-21
2224,668,360,1,2024-05-21
85720,1018,278,18,2024-05-21
112045,700,437,5,2024-05-21
75217,624,275,3,2024-05-21
91624,165,362,11,2024-05-21
61896,1049,359,19,2024-05-21
21179,217,693,7,2024-05-21
76838,273,278,13,2024-05-21
69227,502,436,14,2024-05-21
41367,643,243,6,2024-05-21
62944,899,242,17,2024-05-21
40120,254,587,10,2024-05-21
108223,958,487,14,2024-05-21
105421,289,281,7,2024-05-21
49339,621,247,7,2024-05-21
55038,494,528,16,2024-05-21
63717,188,484,2,2024-05-21
142848,334,689,7,2024-05-21
73695,522,473,7,2024-05-21
87973,106,399,4,2024-05-21
9763,280,305,9,2024-05-21
29506,1019,399,1,2024-05-21
54237,117,534,15,2024-05-21
109073,497,420,12,2024-05-21
57045,701,475,18,2024-05-21
69309,936,449,2,2024-05-21
2901,405,495,19,2024-05-21
71383,681,373,6,2024-05-21
54135,970,296,10,2024-05-21
34979,774,358,8,2024-05-21
80801,480,583,10,2024-05-21
115320,643,324,15,2024-05-21
59859,490,462,1,2024-05-21
20356,403,693,11,2024-05-21
78509,175,364,17,2024-05-21
75882,1069,519,2,2024-05-21
2923,554,391,8,2024-05-21
7896,964,382,10,2024-05-21
122953,168,420,15,2024-05-21
34210,755,656,2,2024-05-21
50626,1050,556,15,2024-05-21
103616,796,603,17,2024-05-21
144488,749,238,3,2024-05-21
92851,798,429,2,2024-05-21
117866,660,430,11,2024-05-21
73491,404,549,11,2024-05-21
25798,938,254,8,2024-05-21
49888,616,328,4,2024-05-21
1917,396,583,3,2024-05-21
16885,201,598,17,2024-05-21
1551,723,599,14,2024-05-21
133596,829,234,8,2024-05-21
112489,686,259,5,2024-05-21
146436,121,637,3,2024-05-21
58147,402,297,7,2024-05-21
100667,196,203,19,2024-05-21
46601,559,485,3,2024-05-21
7554,908,289,17,2024-05-21
78473,286,491,3,2024-05-21
138594,971,546,1,2024-05-21
2856,685,463,12,2024-05-21
16604,377,531,15,2024-05-21
42689,337,671,16,2024-05-21
122900,528,453,18,2024-05-21
144583,410,477,6,2024-05-21
25857,508,522,11,2024-05-21
54980,613,475,3,2024-05-21
28755,510,366,3,2024-05-21
111893,359,688,13,2024-05-21
108740,407,439,1,2024-05-21
49779,701,614,13,2024-05-21
49256,237,352,8,2024-05-21
87077,636,453,7,2024-05-21
69170,232,348,19,2024-05-21
37325,331,599,15,2024-05-21
127732,567,603,13,2024-05-21
126952,336,362,8,2024-05-21
84227,890,690,16,2024-05-21
83965,626,506,14,2024-05-21
35985,394,597,7,2024-05-21
42826,779,670,6,2024-05-21
33984,1074,234,11,2024-05-21
21356,242,359,7,2024-05-21
129672,379,348,13,2024-05-21
66981,737,411,12,2024-05-21
44736,357,601,16,2024-05-21
2197,224,317,4,2024-05-21
23135,634,274,15,2024-05-21
101839,157,637,12,2024-05-21
117555,466,524,1,2024-05-21
133270,463,377,15,2024-05-21
44408,460,250,5,2024-05-21
129178,168,592,10,2024-05-21
127228,134,397,11,2024-05-21
68667,495,330,15,2024-05-21
113151,376,451,2,2024-05-21
137614,946,311,2,2024-05-21
112805,479,400,16,2024-05-21
23318,125,227,3,2024-05-21
1463,1047,362,17,2024-05-21
119521,584,551,10,2024-05-21
7773,620,263,8,2024-05-21
117581,457,420,15,2024-05-21
15599,568,512,10,2024-05-21
23620,368,667,15,2024-05-21
118505,1091,594,6,2024-05-21
17994,601,268,19,2024-05-22
58976,1067,222,1,2024-05-22
102002,807,358,16,2024-05-22
133318,386,579,9,2024-05-22
30761,1006,663,5,2024-05-22
64452,303,465,12,2024-05-22
92662,497,620,9,2024-05-22
16527,519,401,8,2024-05-22
25885,688,372,5,2024-05-22
112558,234,443,1,2024-05-22
84431,356,695,8,2024-05-22
117344,512,408,15,2024-05-22
65079,140,425,6,2024-05-22
64907,866,344,3,2024-05-22
33728,1000,672,14,2024-05-22
135142,294,621,8,2024-05-22
5961,395,379,2,2024-05-22
105965,709,465,3,2024-05-22
129416,223,441,17,2024-05-22
130050,932,453,7,2024-05-22
4591,487,626,14,2024-05-22
147286,758,689,6,2024-05-22
97795,1064,537,11,2024-05-22
143684,817,505,6,2024-05-22
15783,883,603,2,2024-05-22
145190,926,641,2,2024-05-22
54944,308,432,14,2024-05-22
53745,849,592,15,2024-05-22
21296,166,665,1,2024-05-22
69479,337,680,17,2024-05-22
35908,1097,287,8,2024-05-22
22933,1059,375,9,2024-05-22
45130,177,367,4,2024-05-22
48049,961,231,16,2024-05-22
122550,941,241,19,2024-05-22
114699,500,256,10,2024-05-22
74903,670,519,9,2024-05-22
72776,422,676,14,2024-05-22
84687,660,518,7,2024-05-22
695,952,225,9,2024-05-22
20864,123,650,8,2024-05-22
135674,176,396,17,2024-05-22
130155,577,395,13,2024-05-22
83360,540,509,17,2024-05-22
58527,506,281,16,2024-05-22
12672,612,560,3,2024-05-22
98823,1007,456,5,2024-05-22
69655,1032,643,9,2024-05-22
110224,1086,546,9,2024-05-22
95816,417,206,10,2024-05-22
75006,145,227,9,2024-05-22
114630,651,493,14,2024-05-22
149229,711,470,17,2024-05-22
137627,451,531,13,2024-05-22
87744,708,274,5,2024-05-22
372,752,522,19,2024-05-22
109727,545,323,4,2024-05-22
119951,476,313,14,2024-05-22
146745,965,699,1,2024-05-22
136154,649,562,17,2024-05-22
19076,296,513,7,2024-05-22
53048,963,316,3,2024-05-22
89178,357,377,15,2024-05-22
32873,629,272,9,2024-05-22
41038,228,594,4,2024-05-22
112953,515,488,13,2024-05-22
25775,1036,371,5,2024-05-22
58386,894,352,3,2024-05-22
24525,435,634,3,2024-05-22
70263,525,341,13,2024-05-22
71487,1044,339,1,2024-05-22
11698,839,527,4,2024-05-22
26885,316,576,7,2024-05-22
85478,361,386,19,2024-05-22
129402,289,491,3,2024-05-22
18257,217,355,18,2024-05-22
133206,812,215,4,2024-05-22
30881,615,230,7,2024-05-22
146378,712,270,14,2024-05-22
21047,1041,306,8,2024-05-22
19281,605,350,14,2024-05-22
93040,875,612,19,2024-05-22
15996,1057,632,5,2024-05-22
64213,485,482,12,2024-05-22
102149,289,642,12,2024-05-22
39239,624,342,15,2024-05-22
15940,159,338,2,2024-05-22
102037,378,287,17,2024-05-22
139933,229,385,6,2024-05-22
6347,382,480,10,2024-05-22
83190,338,691,6,2024-05-22
111687,137,376,12,2024-05-22
59250,353,511,1,2024-05-22
5783,980,493,5,2024-05-22
54201,1030,405,12,2024-05-22
25742,1022,609,12,2024-05-22
57035,225,359,7,2024-05-22
11999,748,410,8,2024-05-22
117728,336,324,11,2024-05-22
65075,1080,398,6,2024-05-22
147078,435,211,10,2024-05-22
128287,333,471,5,2024-05-22
106702,147,667,7,2024-05-22
14511,886,486,3,2024-05-22
111659,971,448,10,2024-05-22
50439,1066,257,5,2024-05-22
13945,369,649,6,2024-05-22
145723,545,278,9,2024-05-22
120401,513,585,6,2024-05-22
23807,668,394,10,2024-05-22
92790,511,400,14,2024-05-22
88203,108,391,8,2024-05-22
83874,988,233,2,2024-05-22
60895,928,593,1,2024-05-22
107874,882,391,1,2024-05-22
45375,389,223,12,2024-05-22
83195,101,521,19,2024-05-22
51941,207,694,12,2024-05-22
126309,1070,385,6,2024-05-22
97278,1087,319,18,2024-05-22
108448,533,487,18,2024-05-22
88590,722,340,7,2024-05-22
102539,571,262,12,2024-05-22
111423,272,591,16,2024-05-22
97327,352,580,9,2024-05-22
61752,872,538,17,2024-05-22
19013,150,211,11,2024-05-22
67589,817,398,7,2024-05-22
30020,1026,588,5,2024-05-22
137521,946,646,2,2024-05-22
17433,852,541,15,2024-05-22
100822,932,530,16,2024-05-22
78295,1048,436,1,2024-05-22
100083,1025,700,5,2024-05-22
36014,214,546,12,2024-05-22
34532,387,303,5,2024-05-22
126762,409,513,19,2024-05-22
99005,107,586,16,2024-05-22
136061,438,289,16,2024-05-22
81815,982,210,4,2024-05-22
41470,886,472,2,2024-05-22
130963,410,448,14,2024-05-22
15916,540,566,15,2024-05-22
29605,464,502,3,2024-05-22
51067,1071,410,6,2024-05-22
42269,156,415,14,2024-05-22
53368,655,601,16,2024-05-22
115178,942,287,13,2024-05-22
12266,227,403,19,2024-05-22
74956,219,522,19,2024-05-22
73803,880,635,13,2024-05-22
124923,737,391,17,2024-05-22
89559,954,541,5,2024-05-22
6700,1039,306,5,2024-05-22
90756,143,416,6,2024-05-22
114074,726,235,4,2024-05-22
75756,822,568,7,2024-05-22
144970,511,249,10,2024-05-22
100067,906,419,13,2024-05-22
148642,314,434,13,2024-05-22
98345,584,313,6,2024-05-22
18161,840,480,10,2024-05-22
114208,478,578,4,2024-05-22
8350,288,338,9,2024-05-22
131774,801,207,19,2024-05-22
86568,125,375,12,2024-05-22
130520,487,538,15,2024-05-22
3830,702,586,5,2024-05-22
41859,610,248,17,2024-05-22
112193,912,316,14,2024-05-22
98369,988,296,14,2024-05-22
93352,280,294,13,2024-05-22
149942,1057,524,5,2024-05-22
113202,749,278,14,2024-05-22
84219,589,295,3,2024-05-22
7757,987,212,4,2024-05-22
64498,895,378,16,2024-05-22
48708,130,601,16,2024-05-22
41604,431,623,14,2024-05-22
100123,781,565,11,2024-05-22
27314,191,452,15,2024-05-22
14358,725,506,16,2024-05-22
59926,502,576,3,2024-05-22
73004,528,591,19,2024-05-22
54661,219,656,15,2024-05-22
120233,622,597,9,2024-05-22
8859,651,488,14,2024-05-22
65948,920,393,15,2024-05-22
43684,142,601,12,2024-05-22
105870,817,450,9,2024-05-22
43077,581,512,8,2024-05-22
83953,230,696,8,2024-05-22
116587,875,429,12,2024-05-22
2443,373,615,2,2024-05-22
73365,138,372,2,2024-05-22
121913,1081,379,10,2024-05-22
134907,911,422,2,2024-05-22
124160,691,329,10,2024-05-22
103939,313,541,15,2024-05-22
126914,869,679,19,2024-05-22
99481,589,318,19,2024-05-22
70438,210,472,14,2024-05-22
138400,276,513,13,2024-05-22
56278,388,643,15,2024-05-22
32574,850,442,2,2024-05-22
78228,173,632,19,2024-05-22
4558,837,380,2,2024-05-22
40127,755,592,2,2024-05-22
49658,1098,693,16,2024-05-22
129191,778,347,6,2024-05-22
19609,816,389,2,2024-05-22
1375,1019,252,14,2024-05-22
94583,284,246,7,2024-05-22
105937,462,581,2,2024-05-22
134649,129,505,11,2024-05-22
17346,415,368,9,2024-05-22
38473,1065,470,10,2024-05-22
54796,1052,575,15,2024-05-22
142916,1099,247,18,2024-05-22
85887,847,279,14,2024-05-22
76972,185,415,2,2024-05-22
7023,772,319,10,2024-05-22
1524,1032,307,1,2024-05-22
138676,215,363,18,2024-05-22
83093,163,473,3,2024-05-22
82421,646,530,4,2024-05-22
66555,913,494,3,2024-05-22
63988,245,465,1,2024-05-22
72052,192,693,6,2024-05-22
97929,404,571,11,2024-05-22
5629,467,463,10,2024-05-22
85805,460,608,10,2024-05-22
52740,446,441,3,2024-05-22
74299,866,519,1,2024-05-22
110508,298,261,8,2024-05-22
108086,1076,662,7,2024-05-22
28228,823,281,15,2024-05-22
18733,839,388,14,2024-05-22
10782,435,511,13,2024-05-22
83691,195,562,10,2024-05-22
141893,1034,475,15,2024-05-22
82589,717,385,2,2024-05-22
136954,198,426,9,2024-05-22
51869,941,572,8,2024-05-22
113695,788,356,16,2024-05-22
80289,912,225,10,2024-05-22
104495,926,457,8,2024-05-22
112242,377,260,9,2024-05-22
89967,1056,476,14,2024-05-22
55162,554,207,2,2024-05-22
117437,716,506,13,2024-05-22
17977,752,373,19,2024-05-22
4536,770,487,5,2024-05-22
63019,941,597,8,2024-05-22
102415,637,282,3,2024-05-22
93274,629,332,17,2024-05-22
37587,610,444,12,2024-05-22
78064,618,455,3,2024-05-22
44837,1052,490,14,2024-05-22
76611,333,309,6,2024-05-22
117417,191,523,8,2024-05-22
94574,590,700,14,2024-05-22
146952,815,260,7,2024-05-22
18023,528,375,10,2024-05-22
67117,1072,488,15,2024-05-22
32769,373,353,14,2024-05-23
138252,456,369,15,2024-05-23
65242,172,543,6,2024-05-23
41905,807,634,9,2024-05-23
59848,352,567,12,2024-05-23
118236,201,443,16,2024-05-23
126905,705,570,1,2024-05-23
78533,366,686,4,2024-05-23
117878,490,378,12,2024-05-23
104505,492,416,15,2024-05-23
62825,766,409,5,2024-05-23
37817,262,548,14,2024-05-23
21033,537,452,5,2024-05-23
96961,255,434,1,2024-05-23
119830,186,203,14,2024-05-23
54876,878,665,11,2024-05-23
44877,877,203,16,2024-05-23
5065,973,369,17,2024-05-23
60811,624,350,13,2024-05-23
131142,972,287,15,2024-05-23
45062,473,330,8,2024-05-23
84311,994,656,10,2024-05-23
9358,502,566,12,2024-05-23
9618,305,486,16,2024-05-23
97025,622,273,13,2024-05-23
127709,523,660,18,2024-05-23
80665,780,486,2,2024-05-23
1129,952,462,7,2024-05-23
20517,469,253,13,2024-05-23
1132,646,431,8,2024-05-23
20100,846,673,6,2024-05-23
109806,758,506,11,2024-05-23
51870,601,298,4,2024-05-23
113145,179,614,19,2024-05-23
20518,824,350,16,2024-05-23
63212,839,551,5,2024-05-23
56142,781,289,13,2024-05-23
96819,959,531,11,2024-05-23
17448,891,348,9,2024-05-23
2554,184,266,4,2024-05-23
77158,644,268,19,2024-05-23
124326,912,505,4,2024-05-23
97104,1021,533,6,2024-05-23
132091,1066,638,18,2024-05-23
27741,107,525,2,2024-05-23
125526,286,601,5,2024-05-23
72735,967,447,19,2024-05-23
109913,209,390,1,2024-05-23
92477,397,529,6,2024-05-23
100864,421,684,17,2024-05-23
12277,652,696,19,2024-05-23
72725,441,539,2,2024-05-23
32317,269,331,11,2024-05-23
104537,1028,421,3,2024-05-23
105439,1031,678,19,2024-05-23
40129,706,559,11,2024-05-23
104540,312,567,19,2024-05-23
95607,267,418,8,2024-05-23
119557,809,284,7,2024-05-23
87255,880,397,1,2024-05-23
1038,123,504,8,2024-05-23
128711,859,637,11,2024-05-23
99611,681,344,5,2024-05-23
16821,717,673,12,2024-05-23
84361,900,250,13,2024-05-23
54649,442,415,7,2024-05-23
144204,429,462,17,2024-05-23
64474,481,262,5,2024-05-23
69203,545,206,3,2024-05-23
96731,531,498,5,2024-05-23
87391,1015,403,6,2024-05-23
131843,223,683,14,2024-05-23
28804,797,412,12,2024-05-23
25750,578,468,2,2024-05-23
87170,990,343,12,2024-05-23
63643,187,383,14,2024-05-23
138601,564,413,3,2024-05-23
62763,614,617,6,2024-05-23
112096,541,336,2,2024-05-23
130272,715,338,3,2024-05-23
88580,377,459,13,2024-05-23
76857,493,537,12,2024-05-23
57341,884,356,19,2024-05-23
25763,263,598,7,2024-05-23
114006,979,504,1,2024-05-23
30838,349,544,7,2024-05-23
12284,398,386,10,2024-05-23
25604,102,336,13,2024-05-23
100630,323,546,7,2024-05-23
969,969,378,10,2024-05-23
98097,605,592,14,2024-05-23
60432,756,536,4,2024-05-23
67234,832,285,11,2024-05-23
36803,908,365,15,2024-05-23
20707,578,548,16,2024-05-23
47672,115,540,19,2024-05-23
7525,1016,365,14,2024-05-23
37829,517,345,3,2024-05-23
16343,234,404,5,2024-05-23
15418,859,296,15,2024-05-23
23580,923,335,17,2024-05-23
24137,326,371,16,2024-05-23
96765,376,589,4,2024-05-23
710,517,402,13,2024-05-23
38730,998,333,2,2024-05-23
9598,596,380,4,2024-05-23
91004,852,422,6,2024-05-23
96751,338,345,10,2024-05-23
124375,250,247,9,2024-05-23
77948,277,402,2,2024-05-23
41795,513,239,19,2024-05-23
7226,128,536,19,2024-05-23
20353,143,216,1,2024-05-23
8817,1096,358,5,2024-05-23
82401,473,499,7,2024-05-23
130471,207,612,9,2024-05-23
109620,1046,667,10,2024-05-23
29480,758,465,9,2024-05-23
47537,728,497,15,2024-05-23
82406,479,272,14,2024-05-23
111216,189,561,11,2024-05-23
47334,534,523,6,2024-05-23
4060,197,377,13,2024-05-23
49290,822,435,5,2024-05-23
113542,494,640,15,2024-05-23
40407,300,532,19,2024-05-23
46295,337,393,10,2024-05-23
64114,1093,491,2,2024-05-23
146519,284,638,5,2024-05-23
38300,899,351,12,2024-05-23
30607,1001,632,19,2024-05-23
50849,413,566,5,2024-05-23
134344,806,529,7,2024-05-23
87636,469,567,13,2024-05-23
74979,660,333,8,2024-05-23
125348,232,442,11,2024-05-23
126209,632,661,6,2024-05-23
82633,503,596,3,2024-05-23
58280,394,408,1,2024-05-23
28583,737,435,2,2024-05-23
25850,812,247,10,2024-05-23
53473,127,561,18,2024-05-23
56380,991,536,19,2024-05-23
71857,1072,690,2,2024-05-23
129015,1047,382,10,2024-05-23
139456,837,363,15,2024-05-23
91819,543,665,16,2024-05-23
103885,712,360,15,2024-05-23
87668,965,660,18,2024-05-23
12019,178,270,9,2024-05-23
49763,333,343,7,2024-05-23
16597,482,522,13,2024-05-23
73707,149,288,3,2024-05-23
80430,551,489,1,2024-05-23
85621,333,233,10,2024-05-23
14785,442,210,9,2024-05-23
51331,809,610,8,2024-05-23
908,924,588,16,2024-05-23
115569,977,267,18,2024-05-23
66846,241,535,9,2024-05-23
36194,275,244,14,2024-05-23
73983,1094,453,1,2024-05-23
102144,323,507,14,2024-05-23
111576,972,395,2,2024-05-23
102242,305,249,13,2024-05-23
15622,999,212,9,2024-05-23
11520,546,322,1,2024-05-23
31894,674,510,2,2024-05-23
13179,541,217,19,2024-05-23
34505,976,448,2,2024-05-23
90069,785,268,11,2024-05-23
20623,1017,540,17,2024-05-23
37481,202,282,18,2024-05-23
26674,593,209,12,2024-05-23
33408,192,283,13,2024-05-23
10583,188,323,11,2024-05-23
149054,950,452,12,2024-05-23
35475,996,527,6,2024-05-23
118541,426,271,19,2024-05-23
145045,718,403,8,2024-05-23
70243,1007,295,9,2024-05-23
110207,187,599,1,2024-05-23
2178,423,263,10,2024-05-23
80934,528,434,2,2024-05-23
9276,271,696,15,2024-05-23
2133,326,527,8,2024-05-23
67673,145,557,18,2024-05-23
101434,461,637,3,2024-05-23
127913,103,616,16,2024-05-23
61962,731,320,17,2024-05-23
82465,451,629,5,2024-05-23
3164,945,381,11,2024-05-23
26622,353,500,12,2024-05-23
96382,808,243,19,2024-05-23
101306,741,330,14,2024-05-23
33836,118,242,18,2024-05-23
120181,679,216,9,2024-05-23
64148,746,657,17,2024-05-23
142796,678,664,17,2024-05-23
109430,845,215,1,2024-05-23
10610,909,527,15,2024-05-23
53322,272,232,3,2024-05-23
29983,842,535,12,2024-05-23
135527,154,482,11,2024-05-23
131345,201,597,10,2024-05-23
115504,328,695,14,2024-05-23
93603,1093,433,15,2024-05-23
2083,476,645,6,2024-05-23
24,444,523,17,2024-05-23
77029,328,281,16,2024-05-23
26720,558,470,14,2024-05-23
127138,305,434,15,2024-05-23
125199,303,228,3,2024-05-23
109554,162,533,6,2024-05-23
31649,403,412,12,2024-05-23
2311,1016,589,17,2024-05-23
44395,291,603,17,2024-05-23
56833,899,495,8,2024-05-23
25843,618,268,16,2024-05-23
75033,364,523,15,2024-05-23
75272,1080,474,12,2024-05-23
3982,454,690,4,2024-05-23
149805,439,501,10,2024-05-23
136735,585,489,5,2024-05-23
82708,223,421,6,2024-05-23
85537,190,597,15,2024-05-23
106900,531,308,7,2024-05-23
3010,875,333,4,2024-05-23
65540,252,593,15,2024-05-23
25846,501,268,3,2024-05-23
101148,541,526,14,2024-05-23
936,626,488,1,2024-05-23
48113,602,564,15,2024-05-23
137999,542,245,3,2024-05-23
101173,873,438,16,2024-05-23
81927,383,650,10,2024-05-23
24948,492,670,16,2024-05-23
20887,159,540,7,2024-05-23
90490,456,494,1,2024-05-23
107845,952,262,3,2024-05-23
41498,546,275,8,2024-05-23
73117,916,684,10,2024-05-23
122938,784,516,15,2024-05-23
31811,125,227,15,2024-05-23
95032,522,352,18,2024-05-24
57577,943,365,11,2024-05-24
62223,417,358,8,2024-05-24
15963,886,305,16,2024-05-24
141970,549,413,12,2024-05-24
59452,815,454,4,2024-05-24
142351,786,253,8,2024-05-24
77170,581,230,19,2024-05-24
132701,544,329,16,2024-05-24
77763,995,656,13,2024-05-24
127553,135,342,15,2024-05-24
140010,287,478,18,2024-05-24
105704,633,572,10,2024-05-24
48943,1083,383,15,2024-05-24
96166,1079,588,18,2024-05-24
40198,927,329,8,2024-05-24
9426,110,416,10,2024-05-24
65751,642,575,18,2024-05-24
13213,114,596,8,2024-05-24
137000,656,475,15,2024-05-24
14425,643,333,9,2024-05-24
594,470,256,19,2024-05-24
94027,809,610,11,2024-05-24
51405,1064,267,16,2024-05-24
81842,1011,472,19,2024-05-24
128067,1023,304,8,2024-05-24
125965,276,451,6,2024-05-24
77660,170,219,16,2024-05-24
14894,540,626,14,2024-05-24
118253,344,404,12,2024-05-24
48293,338,431,6,2024-05-24
23840,219,691,2,2024-05-24
3411,1001,607,15,2024-05-24
57549,463,671,2,2024-05-24
116380,320,207,5,2024-05-24
57780,632,535,6,2024-05-24
8422,490,558,8,2024-05-24
113729,844,255,13,2024-05-24
111998,1030,440,11,2024-05-24
21878,770,295,7,2024-05-24
78054,311,687,14,2024-05-24
125238,709,279,8,2024-05-24
12642,589,568,1,2024-05-24
92840,892,414,1,2024-05-24
86460,1067,581,8,2024-05-24
89985,320,578,11,2024-05-24
51854,417,692,9,2024-05-24
61883,432,386,10,2024-05-24
3189,204,288,6,2024-05-24
109090,213,279,9,2024-05-24
85856,213,512,3,2024-05-24
8220,1074,243,1,2024-05-24
80119,303,550,18,2024-05-24
3991,710,439,4,2024-05-24
106754,346,312,19,2024-05-24
146880,670,693,10,2024-05-24
141055,1000,388,14,2024-05-24
82724,231,398,13,2024-05-24
134964,339,276,14,2024-05-24
63994,261,682,5,2024-05-24
101429,651,597,14,2024-05-24
56895,449,340,8,2024-05-24
63152,938,490,8,2024-05-24
149785,760,356,5,2024-05-24
41740,783,539,6,2024-05-24
107456,813,617,9,2024-05-24
53247,798,400,14,2024-05-24
100151,276,532,5,2024-05-24
9840,314,453,14,2024-05-24
132210,297,384,19,2024-05-24
65263,118,500,4,2024-05-24
141478,518,656,6,2024-05-24
56576,738,314,3,2024-05-24
66409,901,231,1,2024-05-24
47398,123,230,9,2024-05-24
134177,172,486,10,2024-05-24
82953,474,642,2,2024-05-24
25150,673,302,6,2024-05-24
94775,390,414,9,2024-05-24
89467,113,593,5,2024-05-24
62082,190,390,2,2024-05-24
52547,678,667,11,2024-05-24
34856,176,225,5,2024-05-24
115438,794,431,15,2024-05-24
110752,314,291,9,2024-05-24
8189,186,416,16,2024-05-24
147624,877,354,18,2024-05-24
123855,443,404,4,2024-05-24
43334,1046,401,15,2024-05-24
19933,328,614,11,2024-05-24
144042,568,247,8,2024-05-24
44973,780,573,11,2024-05-24
119020,787,437,18,2024-05-24
75080,305,242,5,2024-05-24
113698,680,472,9,2024-05-24
86996,249,464,8,2024-05-24
64563,243,369,16,2024-05-24
107939,781,364,8,2024-05-24
6011,991,276,19,2024-05-24
13731,764,402,17,2024-05-24
16253,670,203,17,2024-05-24
21345,611,573,7,2024-05-24
33997,460,693,7,2024-05-24
35112,307,253,19,2024-05-24
29529,126,410,6,2024-05-24
142384,277,399,19,2024-05-24
1760,1015,243,16,2024-05-24
89249,468,215,14,2024-05-24
87503,494,220,1,2024-05-24
35647,102,542,3,2024-05-24
59152,378,478,15,2024-05-24
12216,716,348,3,2024-05-24
118515,866,639,19,2024-05-24
90797,287,629,19,2024-05-24
88963,401,466,15,2024-05-24
58673,1047,420,2,2024-05-24
15460,747,637,17,2024-05-24
73614,351,474,13,2024-05-24
50990,830,328,1,2024-05-24
33248,408,322,10,2024-05-24
123610,454,314,5,2024-05-24
41149,681,264,19,2024-05-24
120263,224,470,19,2024-05-24
30852,641,570,7,2024-05-24
139232,474,653,3,2024-05-24
70324,748,281,6,2024-05-24
77397,894,528,1,2024-05-24
103618,1034,553,19,2024-05-24
75823,442,432,11,2024-05-24
7545,1066,547,2,2024-05-24
101065,819,511,4,2024-05-24
77946,789,456,8,2024-05-24
113047,917,686,2,2024-05-24
30713,1004,253,9,2024-05-24
16891,220,254,9,2024-05-24
117351,416,655,12,2024-05-24
74156,1052,456,15,2024-05-24
20755,137,464,19,2024-05-24
16261,380,243,1,2024-05-24
40624,443,546,11,2024-05-24
1179,745,607,9,2024-05-24
124405,129,224,14,2024-05-24
87034,431,373,16,2024-05-24
45936,372,338,3,2024-05-24
6115,970,364,1,2024-05-24
98639,474,536,13,2024-05-24
13468,1045,423,13,2024-05-24
77147,507,568,19,2024-05-24
85642,190,438,4,2024-05-24
103370,107,245,9,2024-05-24
74400,591,692,13,2024-05-24
68394,684,456,12,2024-05-24
82634,353,594,2,2024-05-24
59042,770,302,11,2024-05-24
60974,418,504,12,2024-05-24
109640,553,550,10,2024-05-24
24216,810,371,18,2024-05-24
4040,179,368,16,2024-05-24
99946,946,287,18,2024-05-24
27251,335,499,14,2024-05-24
104277,538,319,3,2024-05-24
3927,1029,384,10,2024-05-24
16274,968,472,13,2024-05-24
29199,770,451,3,2024-05-24
126466,829,646,6,2024-05-24
43588,770,572,17,2024-05-24
573,713,230,6,2024-05-24
76252,243,244,19,2024-05-24
109201,753,641,5,2024-05-24
23197,317,665,9,2024-05-24
59642,406,391,10,2024-05-24
55805,615,673,13,2024-05-24
113364,288,515,16,2024-05-24
98532,929,697,7,2024-05-24
148723,561,472,16,2024-05-24
71003,1004,358,2,2024-05-24
4370,867,294,17,2024-05-24
64463,305,530,1,2024-05-24
149698,943,546,9,2024-05-24
50409,464,413,19,2024-05-24
20442,523,511,15,2024-05-24
146999,314,657,14,2024-05-24
85178,230,489,12,2024-05-24
48589,482,401,14,2024-05-24
34244,275,288,15,2024-05-24
46630,144,254,4,2024-05-24
34757,143,353,7,2024-05-24
94089,197,678,19,2024-05-24
84711,618,557,1,2024-05-24
6817,930,667,10,2024-05-24
125020,1044,586,10,2024-05-24
90708,940,252,7,2024-05-24
132769,1077,677,9,2024-05-24
131594,588,577,12,2024-05-24
11110,584,485,10,2024-05-24
3135,249,241,18,2024-05-24
130485,879,380,16,2024-05-24
42213,768,298,17,2024-05-24
88183,650,613,17,2024-05-24
137893,671,386,3,2024-05-24
32407,735,650,3,2024-05-24
79047,1087,591,17,2024-05-24
16689,809,487,7,2024-05-24
20089,951,507,3,2024-05-24
49981,619,609,8,2024-05-24
1002,105,292,11,2024-05-24
132275,510,336,5,2024-05-24
10446,888,374,12,2024-05-24
59714,254,548,4,2024-05-24
98640,471,560,19,2024-05-24
132179,649,554,13,2024-05-24
60985,242,408,9,2024-05-24
43669,994,288,8,2024-05-24
112319,273,637,2,2024-05-24
99429,466,568,9,2024-05-24
144739,789,362,12,2024-05-24
116722,823,512,12,2024-05-24
74820,482,498,15,2024-05-24
119950,940,694,1,2024-05-24
2789,595,542,8,2024-05-24
65221,259,213,3,2024-05-25
66643,190,479,6,2024-05-25
47300,910,297,17,2024-05-25
127,480,503,18,2024-05-25
122101,591,583,17,2024-05-25
84885,446,590,13,2024-05-25
3968,525,572,19,2024-05-25
148419,339,631,16,2024-05-25
94889,662,205,14,2024-05-25
78479,246,257,8,2024-05-25
74405,547,249,12,2024-05-25
28404,167,291,3,2024-05-25
5316,512,595,1,2024-05-25
